crop_name,region,year,month,market_price,rainfall,crop_variety,area_sown,yield,irrigated_percent,fertilizer_used,msP,market_demand,export_demand,input_cost,transport_cost,govt_scheme_active,cold_storage_available,mandi_open
Potato,Bihar,2020,7,2444,145.4,Kufri Chandramukhi,2565,1230,90,139,0,64.35,4.03,2463,1168.7,0,0,0
Potato,Rajasthan,2020,7,1430,139.9,Kufri Surya,3657,1160,27,97,0,33.49,8.93,2361,989.7,0,0,1
Potato,Tamil Nadu,2020,7,926,134.3,Kufri Chandramukhi,9363,3362,76,73,0,42.26,37.22,2245,1062.3,0,0,1
Potato,Andhra Pradesh,2020,7,907,141.9,Kufri Jyoti,8563,3782,91,102,0,99.41,34.17,2400,821.0,1,0,0
Potato,Uttar Pradesh,2020,7,1067,145.9,Kufri Surya,4538,1010,42,109,0,18.04,37.43,2270,881.1,1,0,0
Potato,Punjab,2020,8,2315,108.5,Kufri Surya,7067,4929,67,54,0,81.02,46.17,1755,1040.3,1,0,0
Potato,Haryana,2020,8,2091,113.2,Kufri Jyoti,6245,2326,53,63,0,68.6,37.04,1711,846.4,0,0,0
Potato,Maharashtra,2020,8,1595,127.8,Kufri Jyoti,5614,2983,62,60,0,38.13,27.58,2276,930.5,0,0,1
Potato,Madhya Pradesh,2020,8,2233,104.5,Kufri Surya,5352,2845,64,52,0,24.44,68.57,2459,1108.7,0,0,0
Potato,Bihar,2020,8,1453,130.1,Kufri Chandramukhi,3217,2445,27,92,0,72.22,47.45,2077,1086.0,0,0,0
Potato,Rajasthan,2020,8,1094,133.0,Kufri Surya,5563,3032,61,48,0,40.73,2.99,1715,1060.8,0,0,1
Potato,Tamil Nadu,2020,8,1286,124.2,Kufri Chandramukhi,4598,1380,33,50,0,79.99,14.18,2156,1165.2,0,0,0
Potato,Andhra Pradesh,2020,8,976,125.5,Kufri Jyoti,3364,3875,72,85,0,33.73,57.02,2475,840.6,0,0,0
Potato,Uttar Pradesh,2020,8,1026,131.5,Kufri Surya,3296,1489,76,98,0,80.68,5.63,1721,1029.3,0,0,0
Potato,Punjab,2020,9,1184,91.3,Kufri Jyoti,2838,2443,60,92,0,79.88,0.12,1700,1130.8,0,0,0
Potato,Haryana,2020,9,2142,112.8,Kufri Chandramukhi,8082,3319,89,136,0,11.3,33.32,2427,1044.9,1,0,0
Potato,Maharashtra,2020,9,2348,108.7,Kufri Surya,9460,3894,51,57,0,27.79,97.3,2263,1005.5,0,0,0
Potato,Madhya Pradesh,2020,9,1116,130.7,Kufri Jyoti,8934,821,90,83,0,40.11,53.33,2236,825.3,0,0,0
Potato,Bihar,2020,9,2196,116.3,Kufri Chandramukhi,5454,1497,53,104,0,52.81,82.57,2254,861.0,0,0,0
Potato,Rajasthan,2020,9,1031,106.9,Kufri Jyoti,6121,3173,43,131,0,57.53,27.79,1775,1037.9,0,0,0
Potato,Tamil Nadu,2020,9,1631,115.9,Kufri Jyoti,6138,4891,51,88,0,12.93,64.3,2447,853.6,0,0,0
Potato,Andhra Pradesh,2020,9,1360,118.8,Kufri Jyoti,9770,2378,71,119,0,44.82,18.14,2042,1008.4,0,0,1
Potato,Uttar Pradesh,2020,9,2018,126.7,Kufri Chandramukhi,2184,3593,69,132,0,33.91,75.65,2276,1165.9,1,0,0
Potato,Punjab,2020,10,1144,65.5,Kufri Chandramukhi,6649,4136,82,112,0,68.06,41.13,2243,1160.6,0,1,0
Potato,Haryana,2020,10,1707,47.8,Kufri Jyoti,8518,2382,25,82,0,75.9,36.18,2345,1104.0,0,1,1
Potato,Maharashtra,2020,10,1129,62.2,Kufri Jyoti,6648,2323,52,60,0,87.92,67.68,1977,901.5,0,0,1
Potato,Madhya Pradesh,2020,10,1950,43.6,Kufri Surya,6748,1456,80,70,0,45.35,37.01,1811,1069.6,1,0,1
Potato,Bihar,2020,10,2051,56.4,Kufri Surya,7755,3958,93,57,0,92.69,92.17,2378,869.7,0,0,0
Potato,Rajasthan,2020,10,1120,42.2,Kufri Surya,3859,4964,40,76,0,71.26,23.04,1748,1033.1,0,1,1
Potato,Tamil Nadu,2020,10,1206,67.0,Kufri Jyoti,2089,1933,52,72,0,70.75,31.02,1980,1001.4,0,0,1
Potato,Andhra Pradesh,2020,10,2114,65.5,Kufri Surya,5290,1265,85,51,0,27.38,15.35,1884,824.8,0,0,1
Potato,Uttar Pradesh,2020,10,2043,32.1,Kufri Jyoti,8519,4972,66,141,0,73.09,47.23,1976,1009.1,0,1,1
Potato,Punjab,2020,11,2381,20.3,Kufri Surya,2402,3476,41,56,0,80.29,68.14,2283,1120.5,0,0,1
Potato,Haryana,2020,11,2260,18.9,Kufri Jyoti,6780,2220,40,79,0,82.24,64.36,1673,856.3,1,0,0
Potato,Maharashtra,2020,11,2261,34.0,Kufri Surya,8017,3110,70,84,0,74.74,20.07,1551,1012.8,0,0,1
Potato,Madhya Pradesh,2020,11,1768,27.9,Kufri Jyoti,5764,2160,60,126,0,49.32,25.29,2415,1032.6,0,0,0
Potato,Bihar,2020,11,1122,27.8,Kufri Jyoti,2004,2241,86,61,0,19.75,26.2,2250,1004.0,1,0,0
Potato,Rajasthan,2020,11,2006,32.0,Kufri Surya,8214,2367,94,94,0,36.04,97.86,2035,1017.4,1,0,0
Potato,Tamil Nadu,2020,11,2103,30.4,Kufri Jyoti,3127,2320,70,94,0,13.88,37.94,2091,868.6,0,0,0
Potato,Andhra Pradesh,2020,11,2190,28.2,Kufri Surya,7214,2903,36,94,0,62.71,18.97,1656,855.5,0,0,1
Potato,Uttar Pradesh,2020,11,2163,11.8,Kufri Chandramukhi,8336,2275,79,56,0,26.16,0.44,2245,1133.3,1,0,1
Potato,Punjab,2020,12,2456,2.0,Kufri Surya,7153,1922,77,53,0,99.46,11.73,1694,820.8,0,0,1
Potato,Haryana,2020,12,2087,0.6,Kufri Jyoti,2097,1202,86,74,0,16.88,69.64,2150,1168.4,0,0,0
Potato,Maharashtra,2020,12,1839,3.4,Kufri Surya,7404,4698,33,52,0,21.55,35.62,1809,1030.9,1,0,0
Potato,Madhya Pradesh,2020,12,1631,1.0,Kufri Chandramukhi,1408,3970,94,52,0,92.08,25.6,2177,1019.8,0,0,1
Potato,Bihar,2020,12,1798,4.2,Kufri Jyoti,6365,1500,87,50,0,11.35,26.66,1567,890.3,0,0,0
Potato,Rajasthan,2020,12,1304,1.5,Kufri Surya,5880,1383,99,53,0,47.04,53.4,1551,850.1,0,0,0
Potato,Tamil Nadu,2020,12,1994,4.2,Kufri Jyoti,9385,4930,91,58,0,66.38,61.54,2272,1153.0,0,0,1
Potato,Andhra Pradesh,2020,12,1734,0.6,Kufri Jyoti,8498,4128,55,80,0,12.99,39.73,1665,811.0,1,0,1
Potato,Uttar Pradesh,2020,12,1948,1.9,Kufri Jyoti,5104,2666,38,51,0,39.22,54.56,2289,1173.3,1,0,1
Tomato,Punjab,2020,1,1293,24.6,Pusa Ruby,9973,4249,52,115,0,24.97,80.58,2062,843.6,0,0,0
Tomato,Haryana,2020,1,1386,25.1,Arka Saurabh,2125,2994,64,110,0,28.42,51.75,2258,986.3,1,0,1
Tomato,Maharashtra,2020,1,1600,33.6,Arka Saurabh,5768,1401,52,77,0,15.29,7.68,2282,1156.7,0,0,0
Tomato,Madhya Pradesh,2020,1,1439,26.4,Pusa Ruby,3909,2942,92,63,0,55.44,36.76,1960,895.1,0,0,1
Tomato,Bihar,2020,1,1553,23.9,Pusa Ruby,7321,3594,78,68,0,17.5,52.77,2470,989.3,0,0,1
Tomato,Rajasthan,2020,1,2189,26.5,HS 1015,1250,1966,43,128,0,71.74,61.18,2335,1031.4,0,0,0
Tomato,Tamil Nadu,2020,1,1491,43.5,Sel-7,6758,2425,62,146,0,12.62,50.51,2260,1136.3,1,0,0
Tomato,Andhra Pradesh,2020,1,1304,38.3,Arka Saurabh,1802,3360,27,94,0,16.12,27.37,1606,823.0,0,0,0
Tomato,Uttar Pradesh,2020,1,1649,31.3,HS 1015,1905,2015,99,98,0,96.13,69.07,2295,1050.9,0,0,1
Tomato,Punjab,2020,2,1339,43.8,Pusa Ruby,2892,4737,92,68,0,82.98,96.88,2407,869.1,1,0,1
Tomato,Haryana,2020,2,1859,45.6,Pusa Ruby,3812,2000,84,124,0,59.56,21.8,2262,971.9,1,0,0
Tomato,Maharashtra,2020,2,1319,52.6,HS 1015,9380,3187,59,99,0,47.93,68.65,2178,1073.6,0,0,0
Tomato,Madhya Pradesh,2020,2,1869,43.3,Sel-7,2675,4113,34,102,0,11.19,77.84,2429,941.7,0,0,0
Tomato,Bihar,2020,2,1123,50.0,Sel-7,8475,2104,61,124,0,33.28,63.2,1551,821.5,1,0,1
Tomato,Rajasthan,2020,2,1725,43.7,Sel-7,3257,2553,77,74,0,88.01,46.42,2085,911.2,1,1,0
Tomato,Tamil Nadu,2020,2,2018,55.1,Arka Saurabh,5404,2239,43,53,0,18.25,88.89,2065,1176.8,1,0,1
Tomato,Andhra Pradesh,2020,2,1396,55.9,HS 1015,8838,2928,98,80,0,74.01,66.22,2078,1037.2,1,0,0
Tomato,Uttar Pradesh,2020,2,1111,52.9,Pusa Ruby,3191,2701,33,146,0,19.53,87.45,1687,1042.4,1,0,0
Tomato,Punjab,2020,3,1186,60.6,Pusa Ruby,8362,4329,31,106,0,11.59,0.77,2167,860.0,1,0,1
Tomato,Haryana,2020,3,1404,63.6,Pusa Ruby,6164,4833,31,112,0,80.21,85.33,2370,1164.3,0,0,0
Tomato,Maharashtra,2020,3,1329,83.8,Arka Saurabh,3099,4057,74,61,0,47.54,48.47,1983,995.9,1,0,1
Tomato,Madhya Pradesh,2020,3,1577,59.7,Arka Saurabh,3868,4675,80,55,0,52.52,52.15,2173,848.1,0,1,1
Tomato,Bihar,2020,3,1787,64.5,HS 1015,2573,432,41,111,0,33.84,65.06,2112,976.5,0,0,0
Tomato,Rajasthan,2020,3,1091,56.0,HS 1015,6638,1744,10,75,0,59.38,63.11,1776,1008.7,0,0,0
Tomato,Tamil Nadu,2020,3,1913,89.3,HS 1015,8268,2057,66,53,0,72.25,11.17,1952,1103.8,0,1,1
Tomato,Andhra Pradesh,2020,3,2230,74.7,HS 1015,7194,2832,48,113,0,65.59,2.84,1613,1129.8,1,0,0
Tomato,Uttar Pradesh,2020,3,1749,58.0,Arka Saurabh,4625,4431,31,124,0,17.48,39.41,2000,1188.6,0,0,1
Tomato,Punjab,2020,4,1977,53.4,Arka Saurabh,5127,3860,56,95,0,84.64,90.66,1880,1132.3,0,0,0
Tomato,Haryana,2020,4,1678,64.9,Pusa Ruby,4540,4898,72,50,0,42.9,32.05,1896,1055.7,1,0,1
Tomato,Maharashtra,2020,4,1054,54.3,Arka Saurabh,8573,3328,25,69,0,64.17,89.37,1845,825.7,0,0,0
Tomato,Madhya Pradesh,2020,4,1476,53.6,Sel-7,4335,4626,41,68,0,81.93,79.65,2419,982.1,1,0,1
Tomato,Bihar,2020,4,1520,42.7,Arka Saurabh,1839,644,57,131,0,74.2,55.54,2317,1148.2,1,0,0
Tomato,Rajasthan,2020,4,1729,65.5,Pusa Ruby,9805,4940,68,95,0,23.22,24.87,1527,1057.1,0,0,0
Tomato,Tamil Nadu,2020,4,1430,57.5,Pusa Ruby,7367,1946,66,102,0,98.33,58.89,2142,904.5,0,0,1
Tomato,Andhra Pradesh,2020,4,1798,63.9,HS 1015,5574,2216,80,70,0,13.75,57.22,1649,1133.0,1,0,1
Tomato,Uttar Pradesh,2020,4,1917,53.5,Pusa Ruby,2448,2866,81,94,0,47.24,48.83,1553,1040.4,0,0,1
Tomato,Punjab,2020,5,1894,75.0,Pusa Ruby,8077,1460,48,107,0,24.35,5.03,1741,852.2,0,0,1
Tomato,Haryana,2020,5,1407,75.8,Sel-7,5150,1217,70,89,0,56.51,42.77,2001,1048.2,1,0,0
Tomato,Maharashtra,2020,5,2113,84.4,Pusa Ruby,6457,4384,98,121,0,50.85,63.27,2312,1105.4,0,0,0
Tomato,Madhya Pradesh,2020,5,2176,75.0,Sel-7,5548,2019,89,95,0,27.6,94.72,1847,1092.2,1,0,0
Tomato,Bihar,2020,5,1224,82.3,Pusa Ruby,7038,3433,38,55,0,12.12,96.95,1915,899.5,1,0,0
Tomato,Rajasthan,2020,5,1118,85.2,Arka Saurabh,4511,3748,13,62,0,28.37,61.95,2166,950.2,0,0,1
Tomato,Tamil Nadu,2020,5,1439,93.0,HS 1015,9398,4942,67,76,0,41.86,80.81,1900,840.7,1,0,1
Tomato,Andhra Pradesh,2020,5,1015,77.9,Sel-7,6963,4824,37,119,0,22.0,68.79,1943,839.1,1,0,1
Tomato,Uttar Pradesh,2020,5,1265,85.2,Sel-7,8225,1835,22,98,0,58.75,31.47,2189,835.8,0,0,1
Tomato,Punjab,2020,6,996,112.2,Sel-7,4901,2193,38,106,0,69.11,5.73,1791,1170.8,0,0,1
Tomato,Haryana,2020,6,2084,104.3,Pusa Ruby,8305,4713,77,101,0,41.49,91.16,2068,920.4,0,0,1
Tomato,Maharashtra,2020,6,1808,99.7,Sel-7,3528,1660,59,113,0,47.27,65.01,2063,1185.3,1,0,0
Tomato,Madhya Pradesh,2020,6,1307,106.6,Pusa Ruby,4888,4070,10,81,0,29.41,96.45,2149,913.7,1,0,0
Tomato,Bihar,2020,6,1486,122.4,Pusa Ruby,5790,3246,68,84,0,12.82,24.89,1909,910.4,0,0,1
Tomato,Rajasthan,2020,6,1954,117.0,Sel-7,4974,2255,46,64,0,21.86,95.58,1887,1115.3,0,0,1
Tomato,Tamil Nadu,2020,6,1826,123.1,Arka Saurabh,1157,3256,19,139,0,28.49,43.53,2012,871.4,0,0,0
Tomato,Andhra Pradesh,2020,6,2180,94.0,Sel-7,9913,3213,69,69,0,64.16,86.28,2400,818.5,0,0,0
Tomato,Uttar Pradesh,2020,6,1613,98.7,Pusa Ruby,10000,2813,23,77,0,51.21,75.35,1801,1148.2,1,0,0
Tomato,Punjab,2020,7,1224,113.2,Pusa Ruby,1413,1047,53,61,0,37.22,42.24,2266,1161.3,0,0,0
Tomato,Haryana,2020,7,2014,129.7,HS 1015,3963,3464,49,62,0,17.59,33.57,1950,962.3,0,1,1
Tomato,Maharashtra,2020,7,2262,148.7,Pusa Ruby,2902,4718,42,114,0,74.3,53.98,2378,916.4,0,0,1
Tomato,Madhya Pradesh,2020,7,1648,136.0,Arka Saurabh,9348,4278,81,129,0,23.52,50.67,1931,1129.8,0,1,0
Tomato,Bihar,2020,7,2335,145.4,Arka Saurabh,3773,1245,57,70,0,74.68,69.97,2227,1060.2,1,0,0
Tomato,Rajasthan,2020,7,1493,139.9,Arka Saurabh,1645,381,64,85,0,37.94,2.56,2356,975.7,0,0,0
Tomato,Tamil Nadu,2020,7,1457,134.3,Pusa Ruby,7793,4470,25,73,0,55.35,46.53,1676,1061.8,1,1,1
Tomato,Andhra Pradesh,2020,7,2205,141.9,Arka Saurabh,6873,4534,53,142,0,37.15,0.83,2260,824.5,1,0,1
Tomato,Uttar Pradesh,2020,7,2004,145.9,Arka Saurabh,6173,4215,73,72,0,73.13,68.98,2045,930.5,1,0,0
Tomato,Punjab,2020,8,1811,108.5,Pusa Ruby,5937,5015,18,66,0,54.25,41.56,2248,1142.1,1,0,0
Tomato,Haryana,2020,8,1100,113.2,HS 1015,1961,4608,32,62,0,75.3,5.82,1817,1135.9,0,1,0
Tomato,Maharashtra,2020,8,1596,127.8,Arka Saurabh,8148,3585,14,90,0,14.42,4.2,2157,896.9,0,0,1
Tomato,Madhya Pradesh,2020,8,1752,104.5,HS 1015,3664,4136,42,99,0,34.4,53.84,2229,994.4,0,1,0
Tomato,Bihar,2020,8,1061,130.1,HS 1015,7997,457,68,58,0,64.82,31.18,2191,1099.0,0,0,1
Tomato,Rajasthan,2020,8,1697,133.0,Arka Saurabh,7479,3006,97,64,0,87.25,5.96,2460,1059.2,0,0,0
Tomato,Tamil Nadu,2020,8,2130,124.2,Sel-7,7969,4847,52,103,0,63.16,14.46,2026,883.0,0,0,0
Tomato,Andhra Pradesh,2020,8,2042,125.5,Pusa Ruby,1630,4818,40,138,0,82.29,92.85,2349,979.8,0,0,1
Tomato,Uttar Pradesh,2020,8,2078,131.5,HS 1015,4554,1937,77,139,0,31.61,24.86,1861,1141.0,0,0,0
Tomato,Punjab,2020,9,1115,91.3,Pusa Ruby,5029,2321,45,83,0,69.29,37.06,2081,1057.0,1,0,1
Tomato,Haryana,2020,9,1160,112.8,Pusa Ruby,3834,1349,75,74,0,62.14,18.02,2206,1049.5,1,0,0
Tomato,Maharashtra,2020,9,1160,108.7,Sel-7,3230,4562,75,111,0,87.09,15.28,1745,865.8,0,0,0
Tomato,Madhya Pradesh,2020,9,1457,130.7,Pusa Ruby,7442,4995,16,80,0,13.58,43.05,1620,1147.8,1,0,1
Tomato,Bihar,2020,9,1777,116.3,HS 1015,4727,4768,90,59,0,17.07,66.12,1901,1148.6,0,0,0
Tomato,Rajasthan,2020,9,1379,106.9,Pusa Ruby,1264,2368,40,84,0,29.66,49.31,1906,1085.3,0,0,0
Tomato,Tamil Nadu,2020,9,1046,115.9,Pusa Ruby,3058,1979,62,141,0,93.23,84.4,2033,1131.0,1,0,1
Tomato,Andhra Pradesh,2020,9,1600,118.8,Sel-7,5620,4034,88,137,0,45.43,32.63,1973,1071.8,0,0,0
Tomato,Uttar Pradesh,2020,9,2001,126.7,Arka Saurabh,1202,4048,68,101,0,98.28,12.94,1960,1030.5,0,0,1
Tomato,Punjab,2020,10,1447,65.5,Pusa Ruby,2703,4229,90,61,0,77.55,87.19,2469,892.4,0,0,1
Tomato,Haryana,2020,10,2105,47.8,Pusa Ruby,3244,3446,94,84,0,43.44,74.4,2156,994.5,1,0,0
Tomato,Maharashtra,2020,10,1138,62.2,Pusa Ruby,1510,4336,28,126,0,68.26,42.74,2396,1040.9,1,1,0
Tomato,Madhya Pradesh,2020,10,1418,43.6,Arka Saurabh,3012,4054,83,145,0,99.35,94.13,2332,1037.1,0,0,0
Tomato,Bihar,2020,10,1229,56.4,Sel-7,9655,4171,94,110,0,83.0,36.25,2460,922.4,1,0,0
Tomato,Rajasthan,2020,10,1095,42.2,Pusa Ruby,5115,4673,67,133,0,76.23,76.1,1984,1165.4,1,0,1
Tomato,Tamil Nadu,2020,10,1344,67.0,Arka Saurabh,9824,2298,64,83,0,55.68,19.41,2100,839.7,0,0,0
Tomato,Andhra Pradesh,2020,10,2081,65.5,Pusa Ruby,1719,4446,10,138,0,66.49,10.72,2430,1147.7,0,0,1
Tomato,Uttar Pradesh,2020,10,1526,32.1,Pusa Ruby,2590,2919,27,73,0,46.25,50.58,1546,1165.5,1,0,1
Tomato,Punjab,2020,11,2146,20.3,HS 1015,8346,1096,50,74,0,80.07,22.15,2298,879.5,0,0,1
Tomato,Haryana,2020,11,1214,18.9,Sel-7,2970,2855,53,101,0,57.34,17.89,2386,868.7,1,0,0
Tomato,Maharashtra,2020,11,1137,34.0,Pusa Ruby,2200,349,55,82,0,45.28,23.81,2356,838.9,0,0,0
Tomato,Madhya Pradesh,2020,11,2043,27.9,Pusa Ruby,1293,4620,59,142,0,51.51,52.34,2396,1170.1,1,0,0
Tomato,Bihar,2020,11,1514,27.8,Pusa Ruby,3162,439,55,72,0,80.08,3.52,1820,894.8,1,0,0
Tomato,Rajasthan,2020,11,1682,32.0,Pusa Ruby,4417,1872,89,108,0,99.03,3.61,1505,1150.4,0,0,0
Tomato,Tamil Nadu,2020,11,1637,30.4,Sel-7,8257,4873,21,83,0,32.17,56.16,2248,1133.7,0,0,0
Tomato,Andhra Pradesh,2020,11,1563,28.2,Pusa Ruby,4919,4568,75,58,0,13.66,22.55,1987,1147.9,1,0,1
Tomato,Uttar Pradesh,2020,11,1121,11.8,HS 1015,4559,3357,53,56,0,22.63,70.8,1660,813.4,1,0,0
Tomato,Punjab,2020,12,2098,6.7,Pusa Ruby,7148,3370,47,52,0,45.44,7.34,2009,1143.7,1,0,0
Tomato,Haryana,2020,12,1587,7.8,Arka Saurabh,3301,4741,39,106,0,83.57,23.04,2092,1144.2,0,0,1
Tomato,Maharashtra,2020,12,2177,4.0,Pusa Ruby,3312,1250,89,110,0,45.96,3.3,2205,1023.4,0,0,1
Tomato,Madhya Pradesh,2020,12,1341,3.2,Arka Saurabh,3528,3118,71,116,0,34.38,98.95,1524,1084.0,1,0,1
Tomato,Bihar,2020,12,1212,9.6,Sel-7,6411,4388,82,143,0,87.54,54.18,2194,817.8,0,0,1
Tomato,Rajasthan,2020,12,1445,0.3,Pusa Ruby,6244,2826,67,100,0,80.21,61.64,2146,1057.3,0,0,0
Tomato,Tamil Nadu,2020,12,1906,2.1,Pusa Ruby,1739,1254,22,95,0,52.51,94.9,2173,877.9,1,0,1
Tomato,Andhra Pradesh,2020,12,1717,6.5,Sel-7,1884,3342,43,129,0,36.58,12.05,1892,1129.7,0,0,0
Tomato,Uttar Pradesh,2020,12,1731,4.3,Pusa Ruby,4854,2269,94,130,0,47.93,40.57,2156,1137.5,1,0,0
Gram,Punjab,2020,1,1970,24.6,KBSH-1,2164,3514,47,129,1,37.1,25.6,1548,1003.6,0,0,0
Gram,Haryana,2020,1,1630,25.1,HG-5637,1843,2700,48,50,1,32.35,85.11,1856,1121.3,0,0,1
Gram,Maharashtra,2020,1,1426,33.6,HG-5637,8688,3870,61,113,1,10.76,20.4,2442,1067.8,0,0,1
Gram,Madhya Pradesh,2020,1,2105,26.4,HG-5637,7607,2111,60,144,1,31.23,90.32,1632,1088.9,0,0,1
Gram,Bihar,2020,1,1785,23.9,HG-5637,9240,3702,84,87,1,58.87,80.72,1615,862.4,0,0,1
Gram,Rajasthan,2020,1,1279,26.5,HG-5637,8963,3751,68,129,1,90.42,37.31,1694,818.6,0,1,0
Gram,Tamil Nadu,2020,1,2199,43.5,HG-5637,2989,4991,55,88,1,57.79,90.05,1912,1152.8,0,0,1
Gram,Andhra Pradesh,2020,1,1524,38.3,HG-5637,1127,496,33,131,1,28.28,27.74,2051,1080.1,0,0,1
Gram,Uttar Pradesh,2020,1,1972,31.3,HG-5637,3405,4784,81,107,1,97.1,18.4,2381,1122.4,1,0,0
Gram,Punjab,2020,2,1838,43.8,KBSH-1,5956,1420,73,81,1,94.09,80.47,2327,1027.4,0,0,0
Gram,Haryana,2020,2,1821,45.6,KBSH-1,4910,1586,62,136,1,38.36,82.15,1821,912.5,0,0,1
Gram,Maharashtra,2020,2,1127,52.6,KBSH-1,1950,1624,15,131,1,31.54,46.66,1703,1033.2,1,0,0
Gram,Madhya Pradesh,2020,2,1512,43.3,KBSH-1,7679,3792,22,115,1,81.22,94.37,1558,884.0,0,0,1
Gram,Bihar,2020,2,1923,50.0,KBSH-1,6439,2396,44,98,1,41.46,95.9,1580,986.8,1,0,1
Gram,Rajasthan,2020,2,1764,43.7,KBSH-1,5851,3712,52,134,1,17.21,11.74,1859,1085.1,0,0,0
Gram,Tamil Nadu,2020,2,1431,55.1,KBSH-1,9561,2138,48,117,1,85.99,44.46,2294,1133.3,1,0,1
Gram,Andhra Pradesh,2020,2,1242,55.9,KBSH-1,3206,3150,80,116,1,29.37,71.46,1468,1140.5,0,0,0
Gram,Uttar Pradesh,2020,2,1877,52.9,KBSH-1,5960,1126,94,66,1,81.96,72.64,2003,942.0,0,0,0
Gram,Punjab,2020,3,2147,60.6,HG-5637,4502,2059,72,40,1,71.87,27.93,2151,874.5,1,0,0
Gram,Haryana,2020,3,1137,63.6,KBSH-1,4646,2935,23,80,1,17.56,60.5,1739,1073.8,0,0,1
Gram,Maharashtra,2020,3,1820,83.8,HG-5637,4803,427,90,73,1,24.82,44.46,1890,1165.3,0,0,1
Gram,Madhya Pradesh,2020,3,2163,59.7,HG-5637,9392,2886,47,114,1,69.19,65.87,2452,1163.4,0,0,0
Gram,Bihar,2020,3,2151,64.5,KBSH-1,8533,1026,76,146,1,90.6,39.55,1775,968.9,0,0,0
Gram,Rajasthan,2020,3,1122,56.0,KBSH-1,6283,1335,94,114,1,52.88,43.71,2190,906.6,0,0,1
Gram,Tamil Nadu,2020,3,1153,89.3,KBSH-1,3677,4624,72,103,1,77.37,71.75,2252,1154.6,1,0,0
Gram,Andhra Pradesh,2020,3,1919,74.7,HG-5637,7009,4988,25,57,1,76.83,17.3,1787,811.0,1,0,0
Gram,Uttar Pradesh,2020,3,1182,58.0,HG-5637,5889,3665,93,141,1,31.25,15.47,2155,1151.4,0,0,1
Gram,Punjab,2020,4,1419,53.4,HG-5637,9356,2137,45,52,1,95.3,1.81,2344,1007.5,0,0,1
Gram,Haryana,2020,4,1428,64.9,HG-5637,2615,4869,35,102,1,46.58,47.16,1937,1163.9,0,0,1
Gram,Maharashtra,2020,4,2079,54.3,KBSH-1,7892,1071,69,61,1,55.11,10.95,1937,1141.2,1,0,0
Gram,Madhya Pradesh,2020,4,1772,53.6,KBSH-1,7151,303,22,80,1,32.42,5.34,1809,911.0,0,0,1
Gram,Bihar,2020,4,1351,42.7,HG-5637,1153,3779,20,116,1,30.96,63.86,2112,1158.4,0,0,1
Gram,Rajasthan,2020,4,1383,65.5,KBSH-1,4726,2691,10,139,1,56.42,52.53,1725,873.6,0,0,1
Gram,Tamil Nadu,2020,4,1123,57.5,HG-5637,9317,3673,48,101,1,60.62,45.27,2017,1016.7,1,0,0
Gram,Andhra Pradesh,2020,4,1240,63.9,HG-5637,6999,4642,23,93,1,38.33,33.44,2270,983.8,1,0,0
Gram,Uttar Pradesh,2020,4,2019,53.5,KBSH-1,3743,3201,74,110,1,75.02,54.19,2090,1109.2,0,0,1
Gram,Punjab,2020,5,1266,75.0,HG-5637,3683,2351,47,118,1,77.42,30.94,1823,1057.8,0,0,1
Gram,Haryana,2020,5,1952,75.8,KBSH-1,3102,450,35,144,1,10.98,41.66,1820,852.4,0,0,1
Gram,Maharashtra,2020,5,1312,84.4,HG-5637,5555,4660,46,108,1,79.86,15.6,2251,909.2,1,0,1
Gram,Madhya Pradesh,2020,5,1928,75.0,HG-5637,8703,4968,22,65,1,22.38,77.01,1928,992.5,0,0,1
Gram,Bihar,2020,5,1137,82.3,KBSH-1,5175,2514,13,79,1,32.84,43.27,1679,1092.3,0,0,0
Gram,Rajasthan,2020,5,1371,85.2,KBSH-1,8761,4557,89,39,1,18.95,4.74,1545,801.7,0,0,1
Gram,Tamil Nadu,2020,5,1904,93.0,KBSH-1,4450,2243,88,54,1,86.08,12.82,2134,944.9,0,0,0
Gram,Andhra Pradesh,2020,5,1399,77.9,HG-5637,5809,4581,88,88,1,59.06,42.96,2123,902.4,0,0,0
Gram,Uttar Pradesh,2020,5,1220,85.2,HG-5637,9414,3428,83,83,1,74.15,63.71,2440,983.7,0,1,0
Gram,Punjab,2020,6,1650,112.2,HG-5637,8215,1674,21,52,1,16.34,29.21,2383,883.3,0,0,0
Gram,Haryana,2020,6,2025,104.3,HG-5637,7372,3001,94,62,1,29.5,72.78,1645,867.5,1,0,0
Gram,Maharashtra,2020,6,1872,99.7,KBSH-1,6149,2171,29,58,1,98.95,54.58,2392,1200.0,0,0,0
Gram,Madhya Pradesh,2020,6,1466,106.6,HG-5637,7256,2477,76,84,1,40.81,81.47,1680,913.1,0,0,1
Gram,Bihar,2020,6,1585,122.4,KBSH-1,5822,4076,28,105,1,23.06,90.14,2383,870.1,0,0,0
Gram,Rajasthan,2020,6,1635,117.0,HG-5637,6040,2094,76,53,1,56.65,37.13,1573,951.2,0,0,1
Gram,Tamil Nadu,2020,6,1106,123.1,HG-5637,7839,2740,79,114,1,70.32,97.05,2079,892.0,1,0,1
Gram,Andhra Pradesh,2020,6,1997,94.0,HG-5637,6499,1538,98,133,1,85.39,72.63,2058,1013.8,0,0,1
Gram,Uttar Pradesh,2020,6,2041,98.7,HG-5637,8059,3478,41,83,1,68.49,85.46,2461,1040.7,0,0,0
